model_id,model_reported,prompt_id,temperature,embedder,policy,n_scored,mean,sd,ci_lo,ci_hi,min,max,valid_rate,gaming_index,jaccard,distinct,total,distinct_ratio,n_runs,n_refused,n_failed
gpt-4.1,gpt-4.1-2025-04-14,maxcreative,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.523046,0.019991,0.511485,0.534807,0.49039,0.558151,1.0,0.523046,0.214908,42,100,0.42,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,verbatim,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.500676,0.005703,0.49707,0.50248,0.484446,0.50248,1.0,0.500676,0.804906,15,100,0.15,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,verbatim,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.511928,0.018666,0.500655,0.522848,0.486476,0.54071,1.0,0.511928,0.27195,39,100,0.39,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,verbatim,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.512751,0.018814,0.501538,0.5235,0.478495,0.537011,1.0,0.512751,0.237084,43,100,0.43,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,terse,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.464125,0.015529,0.456759,0.475174,0.456759,0.493589,1.0,0.464125,0.771251,14,100,0.14,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,terse,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.483667,0.009928,0.477766,0.489444,0.465414,0.496533,1.0,0.483667,0.485651,24,100,0.24,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,terse,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.48572,0.009352,0.480072,0.491006,0.469028,0.496863,1.0,0.48572,0.453358,27,100,0.27,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,cot,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.529542,0.006586,0.526176,0.533824,0.521041,0.545757,1.0,0.529542,0.642328,18,100,0.18,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,cot,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.527118,0.013377,0.520101,0.535549,0.512201,0.557337,0.97,0.511304,0.285872,33,97,0.340206,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,cot,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.517799,0.014277,0.508979,0.525729,0.489249,0.536246,0.97,0.502265,0.213865,44,97,0.453608,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,maxcreative,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.498651,0.0,0.498651,0.498651,0.498651,0.498651,1.0,0.498651,0.933333,12,100,0.12,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,maxcreative,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.501982,0.016507,0.492966,0.512304,0.475703,0.538998,1.0,0.501982,0.544278,22,100,0.22,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,maxcreative,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.507018,0.017366,0.497593,0.517737,0.479581,0.544955,1.0,0.507018,0.430208,32,100,0.32,10,0,0
gpt-4o,gpt-4o-2024-08-06,verbatim,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.50793,0.011112,0.504146,0.515063,0.503138,0.539527,0.99,0.50285,0.812169,16,99,0.161616,10,0,0
gpt-4o,gpt-4o-2024-08-06,verbatim,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.521053,0.019216,0.509942,0.532503,0.493917,0.551907,0.99,0.515843,0.158231,55,99,0.555556,10,0,0
gpt-4o,gpt-4o-2024-08-06,verbatim,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.518266,0.021731,0.506339,0.53186,0.49511,0.557376,0.99,0.513083,0.185291,49,99,0.494949,10,0,0
gpt-4o,gpt-4o-2024-08-06,terse,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.485973,0.0,0.485973,0.485973,0.485973,0.485973,1.0,0.485973,1.0,10,100,0.1,10,0,0
gpt-4o,gpt-4o-2024-08-06,terse,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.486456,0.006994,0.482159,0.490261,0.471653,0.496331,1.0,0.486456,0.385142,33,100,0.33,10,0,0
gpt-4o,gpt-4o-2024-08-06,terse,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.4977,0.008784,0.492654,0.502808,0.485178,0.511175,1.0,0.4977,0.350479,35,100,0.35,10,0,0
gpt-4o,gpt-4o-2024-08-06,cot,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.506625,0.005445,0.503464,0.509688,0.494881,0.510442,0.91,0.461029,0.721538,13,91,0.142857,10,0,0
gpt-4o,gpt-4o-2024-08-06,cot,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.507754,0.018989,0.496674,0.518824,0.473687,0.540303,0.96,0.487444,0.163739,51,96,0.53125,10,0,0
gpt-4o,gpt-4o-2024-08-06,cot,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.525817,0.022558,0.512729,0.538694,0.484816,0.557397,0.95,0.499526,0.100415,58,95,0.610526,10,0,0
gpt-4o,gpt-4o-2024-08-06,maxcreative,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.495826,0.0,0.495826,0.495826,0.495826,0.495826,1.0,0.495826,1.0,10,100,0.1,10,0,0
gpt-4o,gpt-4o-2024-08-06,maxcreative,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.490725,0.014999,0.482397,0.500059,0.468136,0.521534,1.0,0.490725,0.290095,39,100,0.39,10,0,0
gpt-4o,gpt-4o-2024-08-06,maxcreative,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.492577,0.016145,0.482618,0.501429,0.465457,0.515319,1.0,0.492577,0.165906,52,100,0.52,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,verbatim,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.519214,0.011332,0.511794,0.525371,0.497684,0.525371,1.0,0.519214,0.693549,20,100,0.2,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,verbatim,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.514813,0.012005,0.507642,0.521557,0.496705,0.531762,1.0,0.514813,0.211201,45,100,0.45,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,verbatim,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.519131,0.017703,0.509394,0.530238,0.489851,0.556484,0.97,0.503557,0.178114,48,97,0.494845,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,terse,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.48253,0.0,0.48253,0.48253,0.48253,0.48253,1.0,0.48253,0.719347,14,100,0.14,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,terse,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.483975,0.005813,0.480498,0.487294,0.475112,0.491425,1.0,0.483975,0.542585,22,100,0.22,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,terse,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.487202,0.006687,0.483191,0.491027,0.476316,0.498232,0.99,0.48233,0.360296,35,99,0.353535,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,cot,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.504095,0.0,0.504095,0.504095,0.504095,0.504095,1.0,0.504095,0.798653,13,100,0.13,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,cot,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.51415,0.012754,0.507162,0.522,0.499777,0.535165,1.0,0.51415,0.254757,41,100,0.41,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,cot,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.509471,0.026571,0.494754,0.525846,0.47738,0.558153,1.0,0.509471,0.164867,52,100,0.52,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,maxcreative,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.507275,0.008314,0.502111,0.512439,0.502111,0.519323,1.0,0.507275,0.915152,11,100,0.11,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,maxcreative,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.513296,0.017264,0.502756,0.523264,0.481368,0.540068,1.0,0.513296,0.329236,36,100,0.36,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,maxcreative,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.5123,0.014899,0.502794,0.520286,0.477855,0.530678,1.0,0.5123,0.267471,43,100,0.43,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,verbatim,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.498696,0.005914,0.49559,0.502225,0.493941,0.50704,1.0,0.498696,0.563059,18,100,0.18,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,verbatim,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.489357,0.018928,0.477954,0.499955,0.452465,0.509547,0.98,0.479569,0.320349,27,98,0.27551,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,verbatim,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.495767,0.014523,0.487066,0.504131,0.472892,0.521242,1.0,0.495767,0.242158,40,100,0.4,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,terse,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.467367,0.0,0.467367,0.467367,0.467367,0.467367,1.0,0.467367,1.0,10,100,0.1,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,terse,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.46388,0.012802,0.456228,0.471089,0.440325,0.484066,1.0,0.46388,0.383691,28,100,0.28,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,terse,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.474155,0.026215,0.458549,0.489051,0.433143,0.507608,1.0,0.474155,0.309139,38,100,0.38,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,cot,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.495772,0.007593,0.491057,0.500488,0.484769,0.500488,1.0,0.495772,0.733333,14,100,0.14,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,cot,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.491083,0.008653,0.485783,0.495883,0.475031,0.500488,1.0,0.491083,0.374793,31,100,0.31,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,cot,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.495984,0.014599,0.487373,0.504498,0.475517,0.515785,0.97,0.481104,0.233376,45,97,0.463918,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,maxcreative,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.498211,0.013406,0.490924,0.506257,0.485549,0.516214,1.0,0.498211,0.652081,17,100,0.17,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,maxcreative,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.484552,0.023,0.470059,0.496793,0.441465,0.505667,1.0,0.484552,0.401007,28,100,0.28,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,maxcreative,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.496042,0.020704,0.483301,0.507304,0.454207,0.517906,1.0,0.496042,0.376755,30,100,0.3,10,0,0
gpt-5,gpt-5-2025-08-07,verbatim,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.538021,0.014326,0.5295,0.546301,0.515142,0.554835,0.99,0.532641,0.113877,53,99,0.535354,10,0,0
gpt-5,gpt-5-2025-08-07,terse,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.539712,0.015738,0.530338,0.548704,0.512403,0.558799,0.98,0.528917,0.176116,45,98,0.459184,10,0,0
gpt-5,gpt-5-2025-08-07,cot,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.54404,0.009923,0.53791,0.549653,0.525595,0.556738,0.98,0.533159,0.077847,66,98,0.673469,10,0,0
gpt-5,gpt-5-2025-08-07,maxcreative,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.545249,0.016076,0.535484,0.554164,0.512501,0.566623,0.97,0.528891,0.103701,56,97,0.57732,10,0,0
gpt-5-mini,gpt-5-mini-2025-08-07,verbatim,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.492095,0.016191,0.482648,0.501149,0.468283,0.511424,1.0,0.492095,0.19425,46,100,0.46,10,0,0
gpt-5-mini,gpt-5-mini-2025-08-07,terse,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.490561,0.009462,0.485159,0.496083,0.477615,0.504019,1.0,0.490561,0.344984,33,100,0.33,10,0,0
gpt-5-mini,gpt-5-mini-2025-08-07,cot,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.506798,0.020145,0.494918,0.518545,0.471116,0.542365,0.99,0.50173,0.14777,54,99,0.545455,10,0,0
gpt-5-mini,gpt-5-mini-2025-08-07,maxcreative,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.499293,0.019727,0.487872,0.51067,0.470674,0.529156,1.0,0.499293,0.126402,48,100,0.48,10,0,0
gpt-5-nano,gpt-5-nano-2025-08-07,verbatim,n/a,text-embedding-nomic-embed-text-v1.5,strict,9,0.50583,0.021617,0.491993,0.518452,0.468114,0.529443,0.9,0.455247,0.180592,40,90,0.444444,10,1,0
gpt-5-nano,gpt-5-nano-2025-08-07,terse,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.488329,0.022909,0.477478,0.503441,0.468921,0.548607,1.0,0.488329,0.267799,41,100,0.41,10,0,0
gpt-5-nano,gpt-5-nano-2025-08-07,cot,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.516645,0.021449,0.504999,0.530108,0.489581,0.563122,0.98,0.506312,0.057947,69,98,0.704082,10,0,0
gpt-5-nano,gpt-5-nano-2025-08-07,maxcreative,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.491152,0.019111,0.479964,0.502649,0.462877,0.517511,1.0,0.491152,0.215889,46,100,0.46,10,0,0
gpt-5-search-api,gpt-5-search-api-2025-10-14,verbatim,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.522111,0.022895,0.508344,0.535271,0.48243,0.558215,1.0,0.522111,0.192954,42,100,0.42,10,0,0
gpt-5-search-api,gpt-5-search-api-2025-10-14,terse,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.484279,0.022847,0.470476,0.497168,0.441236,0.520311,1.0,0.484279,0.227688,41,100,0.41,10,0,0
gpt-5-search-api,gpt-5-search-api-2025-10-14,cot,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.518639,0.025755,0.503805,0.533833,0.484428,0.555539,1.0,0.518639,0.129242,52,100,0.52,10,0,0
gpt-5-search-api,gpt-5-search-api-2025-10-14,maxcreative,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.496686,0.023963,0.482405,0.509899,0.457195,0.527756,1.0,0.496686,0.280269,40,100,0.4,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,verbatim,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.541443,0.001412,0.54055,0.54189,0.537425,0.54189,0.99,0.536029,0.871429,14,99,0.141414,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,verbatim,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.543378,0.011995,0.536281,0.550368,0.52067,0.563888,0.99,0.537945,0.274684,36,99,0.363636,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,verbatim,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.543648,0.026844,0.526271,0.557303,0.477025,0.582465,0.97,0.527339,0.126063,60,97,0.618557,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,terse,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.498796,0.004075,0.496863,0.501695,0.496863,0.506527,1.0,0.498796,0.835897,13,100,0.13,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,terse,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.505473,0.011476,0.499462,0.512942,0.496319,0.527487,1.0,0.505473,0.509869,22,100,0.22,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,terse,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.502933,0.011241,0.496519,0.509699,0.484099,0.521846,1.0,0.502933,0.566365,24,100,0.24,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,cot,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.545534,0.003559,0.543467,0.547602,0.541399,0.548291,0.9,0.490981,0.671795,13,90,0.144444,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,cot,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.551909,0.012729,0.545229,0.55998,0.541026,0.57964,0.93,0.513275,0.175278,43,93,0.462366,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,cot,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.551492,0.009836,0.545983,0.557306,0.538321,0.567708,0.97,0.534947,0.18142,50,97,0.515464,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,maxcreative,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.489016,0.020235,0.480943,0.501733,0.480943,0.544528,1.0,0.489016,0.729847,21,100,0.21,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,maxcreative,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.518301,0.022572,0.504898,0.531537,0.48508,0.547621,1.0,0.518301,0.228307,45,100,0.45,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,maxcreative,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.524667,0.023765,0.51107,0.538797,0.496764,0.553631,1.0,0.524667,0.153978,58,100,0.58,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,verbatim,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.506421,0.006162,0.502036,0.509344,0.494729,0.509344,1.0,0.506421,0.740526,17,100,0.17,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,verbatim,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.503035,0.011938,0.496154,0.510007,0.485235,0.520121,1.0,0.503035,0.228305,40,100,0.4,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,verbatim,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.509592,0.020151,0.497001,0.520872,0.470306,0.537801,0.99,0.504496,0.133275,52,99,0.525253,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,terse,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.495598,0.0,0.495598,0.495598,0.495598,0.495598,1.0,0.495598,0.808754,12,100,0.12,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,terse,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.492598,0.008062,0.487945,0.497438,0.483644,0.504563,1.0,0.492598,0.510101,25,100,0.25,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,terse,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.498612,0.019711,0.487598,0.510653,0.467969,0.53623,1.0,0.498612,0.357326,35,100,0.35,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,cot,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.506147,0.000832,0.505621,0.50641,0.503779,0.50641,1.0,0.506147,0.746698,15,100,0.15,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,cot,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.514322,0.020746,0.502576,0.526698,0.487246,0.552586,0.97,0.498892,0.151007,52,97,0.536082,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,cot,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.528446,0.021232,0.516032,0.541001,0.490984,0.56108,0.98,0.517877,0.072783,67,98,0.683673,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,maxcreative,0,text-embedding-nomic-embed-text-v1.5,strict,10,0.509506,0.000637,0.509204,0.50996,0.509204,0.510715,1.0,0.509506,0.78816,15,100,0.15,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,maxcreative,0.7,text-embedding-nomic-embed-text-v1.5,strict,10,0.501379,0.027457,0.485461,0.517415,0.468537,0.534505,1.0,0.501379,0.194646,46,100,0.46,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,maxcreative,1,text-embedding-nomic-embed-text-v1.5,strict,10,0.493238,0.030693,0.474396,0.510911,0.432126,0.534922,0.99,0.488306,0.168725,52,99,0.525253,10,0,0
gpt-5.6-luna,gpt-5.6-luna,verbatim,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.541223,0.02008,0.528632,0.55241,0.501462,0.563628,1.0,0.541223,0.12046,61,100,0.61,10,0,0
gpt-5.6-luna,gpt-5.6-luna,terse,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.508832,0.010819,0.502168,0.51488,0.490676,0.524471,1.0,0.508832,0.406494,30,100,0.3,10,0,0
gpt-5.6-luna,gpt-5.6-luna,cot,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.543773,0.017964,0.533749,0.554741,0.519007,0.573018,0.97,0.527459,0.219642,46,97,0.474227,10,0,0
gpt-5.6-luna,gpt-5.6-luna,maxcreative,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.522681,0.014499,0.514664,0.531681,0.508815,0.54703,0.99,0.517454,0.218872,41,99,0.414141,10,0,0
gpt-5.6-terra,gpt-5.6-terra,verbatim,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.547089,0.016029,0.536496,0.555148,0.506655,0.565181,1.0,0.547089,0.335039,31,100,0.31,10,0,0
gpt-5.6-terra,gpt-5.6-terra,terse,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.522023,0.012903,0.514947,0.530106,0.509224,0.546525,1.0,0.522023,0.32091,27,100,0.27,10,0,0
gpt-5.6-terra,gpt-5.6-terra,cot,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.536068,0.008528,0.531436,0.541294,0.522403,0.555081,0.97,0.519986,0.208017,47,97,0.484536,10,0,0
gpt-5.6-terra,gpt-5.6-terra,maxcreative,n/a,text-embedding-nomic-embed-text-v1.5,strict,10,0.545579,0.014731,0.537072,0.554193,0.523116,0.571213,0.98,0.534668,0.155078,56,98,0.571429,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,verbatim,0,text-embedding-nomic-embed-text-v1.5,lenient,10,0.495517,0.0,0.495517,0.495517,0.495517,0.495517,1.0,0.495517,0.817918,13,97,0.134021,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,verbatim,0.7,text-embedding-nomic-embed-text-v1.5,lenient,10,0.493199,0.004271,0.490739,0.495659,0.488279,0.49696,0.99,0.488267,0.623046,16,98,0.163265,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,verbatim,1,text-embedding-nomic-embed-text-v1.5,lenient,10,0.492857,0.004195,0.49031,0.495224,0.48558,0.49696,0.988889,0.487381,0.588062,17,97,0.175258,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,terse,0,text-embedding-nomic-embed-text-v1.5,lenient,10,0.488124,0.0,0.488124,0.488124,0.488124,0.488124,0.8,0.390499,0.881481,9,80,0.1125,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,terse,0.7,text-embedding-nomic-embed-text-v1.5,lenient,10,0.486212,0.006862,0.482193,0.49019,0.476262,0.495011,0.85,0.41328,0.680786,14,85,0.164706,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,terse,1,text-embedding-nomic-embed-text-v1.5,lenient,10,0.485295,0.007184,0.481047,0.489464,0.476262,0.495011,0.86,0.417354,0.657935,14,86,0.162791,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,cot,0,text-embedding-nomic-embed-text-v1.5,lenient,10,0.461176,0.0,0.461176,0.461176,0.461176,0.461176,1.0,0.461176,1.0,10,100,0.1,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,cot,0.7,text-embedding-nomic-embed-text-v1.5,lenient,10,0.461176,0.0,0.461176,0.461176,0.461176,0.461176,1.0,0.461176,1.0,10,100,0.1,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,cot,1,text-embedding-nomic-embed-text-v1.5,lenient,10,0.461176,0.0,0.461176,0.461176,0.461176,0.461176,1.0,0.461176,1.0,10,100,0.1,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,maxcreative,0,text-embedding-nomic-embed-text-v1.5,lenient,10,0.429093,0.001276,0.428301,0.429628,0.427244,0.429886,0.93,0.399057,0.872727,11,93,0.11828,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,maxcreative,0.7,text-embedding-nomic-embed-text-v1.5,lenient,10,0.429093,0.001276,0.428301,0.429886,0.427244,0.429886,0.94,0.403347,0.817778,13,94,0.138298,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,maxcreative,1,text-embedding-nomic-embed-text-v1.5,lenient,10,0.428829,0.001364,0.428036,0.429621,0.427244,0.429886,0.95,0.407387,0.833737,12,95,0.126316,10,0,0
gemma-4-e4b,google/gemma-4-e4b,verbatim,0,text-embedding-nomic-embed-text-v1.5,lenient,10,0.522543,0.0,0.522543,0.522543,0.522543,0.522543,1.0,0.522543,1.0,10,100,0.1,10,0,0
gemma-4-e4b,google/gemma-4-e4b,verbatim,0.7,text-embedding-nomic-embed-text-v1.5,lenient,9,0.505508,0.016126,0.496147,0.515669,0.484319,0.532886,1.0,0.505508,0.080431,55,92,0.597826,10,1,0
gemma-4-e4b,google/gemma-4-e4b,verbatim,1,text-embedding-nomic-embed-text-v1.5,lenient,10,0.512507,0.023948,0.499614,0.527662,0.487528,0.566196,1.0,0.512507,0.074133,62,100,0.62,10,0,0
gemma-4-e4b,google/gemma-4-e4b,terse,0,text-embedding-nomic-embed-text-v1.5,lenient,10,0.473006,0.0,0.473006,0.473006,0.473006,0.473006,1.0,0.473006,1.0,10,100,0.1,10,0,0
gemma-4-e4b,google/gemma-4-e4b,terse,0.7,text-embedding-nomic-embed-text-v1.5,lenient,10,0.479071,0.021078,0.467315,0.492016,0.449128,0.516665,1.0,0.479071,0.348895,30,100,0.3,10,0,0
gemma-4-e4b,google/gemma-4-e4b,terse,1,text-embedding-nomic-embed-text-v1.5,lenient,10,0.475547,0.010785,0.469309,0.481878,0.460343,0.490986,1.0,0.475547,0.426475,24,100,0.24,10,0,0
gemma-4-e4b,google/gemma-4-e4b,cot,0,text-embedding-nomic-embed-text-v1.5,lenient,10,0.527234,0.003726,0.524877,0.528412,0.51663,0.528412,1.0,0.527234,0.933333,12,100,0.12,10,0,0
gemma-4-e4b,google/gemma-4-e4b,cot,0.7,text-embedding-nomic-embed-text-v1.5,lenient,10,0.527977,0.019091,0.516177,0.538636,0.486309,0.55559,1.0,0.527977,0.038016,78,100,0.78,10,0,0
gemma-4-e4b,google/gemma-4-e4b,cot,1,text-embedding-nomic-embed-text-v1.5,lenient,10,0.518743,0.015874,0.509635,0.52829,0.50064,0.547306,1.0,0.518743,0.08031,62,100,0.62,10,0,0
gemma-4-e4b,google/gemma-4-e4b,maxcreative,0,text-embedding-nomic-embed-text-v1.5,lenient,10,0.477036,0.0,0.477036,0.477036,0.477036,0.477036,1.0,0.477036,1.0,10,100,0.1,10,0,0
gemma-4-e4b,google/gemma-4-e4b,maxcreative,0.7,text-embedding-nomic-embed-text-v1.5,lenient,10,0.486994,0.018543,0.476286,0.49778,0.456855,0.512909,1.0,0.486994,0.086441,65,100,0.65,10,0,0
